2,0,-10000,10000,49
3,0,49,10000,49
4,0,49,10000,49
5,0,49,10000,49
6,0,49,10000,49
7,0,49,10000,49
8,0,49,10000,49
9,0,49,10000,49
10,0,49,10000,49
11,0,49,10000,49
12,0,49,10000,49
13,0,49,10000,49
14,0,49,10000,49
15,0,49,10000,49
16,0,49,10000,49
17,0,49,10000,49
18,0,49,10000,49
19,0,49,10000,49
20,0,49,10000,49
21,0,49,10000,49
22,0,49,10000,49
23,0,49,10000,49
24,0,49,10000,49
25,0,49,10000,49
26,0,49,10000,49
27,0,49,10000,49
28,0,49,10000,49
28,1,-10000,10000,-49
30,0,-10000,49,47
31,0,47,49,47
32,0,47,49,47
33,0,47,49,47
34,0,47,49,47
35,0,47,49,47
36,0,47,49,47
37,0,47,49,47
38,0,47,49,47
39,0,47,49,47
40,0,47,49,47
41,0,47,49,47
42,0,47,49,47
43,0,47,49,47
44,0,47,49,47
45,0,47,49,47
46,0,47,49,47
47,0,47,49,47
48,0,47,49,49
49,0,47,49,47,prune
50,0,47,49,47,prune
51,0,47,49,47,prune
52,0,47,49,47,prune
53,0,47,49,47,prune
54,0,47,49,47,prune
55,0,47,49,47,prune
56,0,47,49,47,prune
56,1,-49,10000,-49
58,0,-10000,49,32
59,0,32,49,32
60,0,32,49,32
61,0,32,49,32
62,0,32,49,32
63,0,32,49,32
64,0,32,49,32
65,0,32,49,32
66,0,32,49,32
67,0,32,49,32
68,0,32,49,32
69,0,32,49,32
70,0,32,49,32
71,0,32,49,32
72,0,32,49,32
73,0,32,49,32
74,0,32,49,32
75,0,32,49,32
76,0,32,49,32
77,0,32,49,32
78,0,32,49,32
79,0,32,49,32
80,0,32,49,32
81,0,32,49,32
82,0,32,49,32
83,0,32,49,32
84,0,32,49,32
84,1,-49,10000,-32
86,0,-10000,32,32
87,0,-10000,32,27,prune
88,0,27,32,27,prune
89,0,27,32,27,prune
90,0,27,32,27,prune
91,0,27,32,27,prune
92,0,27,32,27,prune
93,0,27,32,27,prune
94,0,27,32,27,prune
95,0,27,32,29,prune
96,0,29,32,29,prune
97,0,29,32,29,prune
98,0,29,32,29,prune
99,0,29,32,29,prune
100,0,29,32,29,prune
101,0,29,32,29,prune
102,0,29,32,29,prune
103,0,29,32,29,prune
104,0,29,32,29,prune
105,0,29,32,29,prune
106,0,29,32,29,prune
107,0,29,32,29,prune
108,0,29,32,29,prune
109,0,29,32,29,prune
110,0,29,32,29,prune
111,0,29,32,29,prune
112,0,29,32,29,prune
113,0,29,32,29,prune
113,1,-32,10000,-32
115,0,-10000,32,5
116,0,5,32,5
117,0,5,32,5
118,0,5,32,5
119,0,5,32,5
120,0,5,32,5
121,0,5,32,5
122,0,5,32,5
123,0,5,32,5
124,0,5,32,5
125,0,5,32,5
126,0,5,32,5
127,0,5,32,5
128,0,5,32,5
129,0,5,32,5
130,0,5,32,5
131,0,5,32,5
132,0,5,32,5
133,0,5,32,5
134,0,5,32,5
135,0,5,32,5
136,0,5,32,5
137,0,5,32,5
138,0,5,32,5
139,0,5,32,5
140,0,5,32,5
141,0,5,32,5
141,1,-32,10000,-5
143,0,-10000,5,5
144,0,-10000,5,-13,prune
145,0,-13,5,-13,prune
146,0,-13,5,-13,prune
147,0,-13,5,-13,prune
148,0,-13,5,-13,prune
149,0,-13,5,-13,prune
150,0,-13,5,-13,prune
151,0,-13,5,-13,prune
152,0,-13,5,-13,prune
153,0,-13,5,-13,prune
154,0,-13,5,-13,prune
155,0,-13,5,-13,prune
156,0,-13,5,-13,prune
157,0,-13,5,-13,prune
158,0,-13,5,-13,prune
159,0,-13,5,-13,prune
160,0,-13,5,-13,prune
161,0,-13,5,-13,prune
162,0,-13,5,-13,prune
163,0,-13,5,-13,prune
164,0,-13,5,-13,prune
165,0,-13,5,-13,prune
166,0,-13,5,-13,prune
167,0,-13,5,-13,prune
168,0,-13,5,-13,prune
169,0,-13,5,-13,prune
170,0,-13,5,-13,prune
170,1,-5,10000,-5
172,0,-10000,5,5
173,0,-10000,5,5,prune
174,0,-10000,5,-49,prune
175,0,-49,5,5,prune
176,0,-49,5,-49,prune
177,0,-49,5,-49,prune
178,0,-49,5,5,prune
179,0,-49,5,5,prune
180,0,-49,5,-15,prune
181,0,-15,5,5,prune
182,0,-15,5,-15,prune
183,0,-15,5,5,prune
184,0,-15,5,5,prune
185,0,-15,5,-9,prune
186,0,-9,5,-7,prune
187,0,-7,5,5,prune
188,0,-7,5,-7,prune
189,0,-7,5,5,prune
190,0,-7,5,5,prune
191,0,-7,5,0,prune
192,0,0,5,3,prune
193,0,3,5,3,prune
194,0,3,5,3,prune
195,0,3,5,5,prune
196,0,3,5,5,prune
197,0,3,5,5,prune
198,0,3,5,5,prune
198,1,-5,10000,-5
200,0,-10000,5,5
201,0,-10000,5,5,prune
202,0,-10000,5,-54,prune
203,0,-54,5,5,prune
204,0,-54,5,2,prune
205,0,2,5,2,prune
206,0,2,5,2,prune
207,0,2,5,5,prune
208,0,2,5,3,prune
209,0,3,5,4,prune
210,0,4,5,4,prune
211,0,4,5,4,prune
212,0,4,5,5,prune
213,0,4,5,5,prune
214,0,4,5,5,prune
215,0,4,5,4,prune
216,0,4,5,4,prune
217,0,4,5,4,prune
218,0,4,5,4,prune
219,0,4,5,5,prune
220,0,4,5,5,prune
221,0,4,5,4,prune
222,0,4,5,4,prune
223,0,4,5,5,prune
224,0,4,5,5,prune
225,0,4,5,4,prune
226,0,4,5,4,prune
226,1,-5,10000,-5
228,0,-10000,5,5
229,0,-10000,5,5,prune
230,0,-10000,5,-48,prune
231,0,-48,5,5,prune
232,0,-48,5,5,prune
233,0,-48,5,5,prune
234,0,-48,5,5,prune
235,0,-48,5,5,prune
236,0,-48,5,5,prune
237,0,-48,5,5,prune
238,0,-48,5,5,prune
239,0,-48,5,5,prune
240,0,-48,5,5,prune
241,0,-48,5,-8,prune
242,0,-8,5,-6,prune
243,0,-6,5,-6,prune
244,0,-6,5,-6,prune
245,0,-6,5,1,prune
246,0,1,5,4,prune
247,0,4,5,5,prune
248,0,4,5,5,prune
249,0,4,5,5,prune
250,0,4,5,5,prune
251,0,4,5,4,prune
252,0,4,5,4,prune
253,0,4,5,4,prune
254,0,4,5,4,prune
254,1,-5,10000,-5
256,0,-10000,5,5
257,0,-10000,5,5,prune
258,0,-10000,5,5,prune
259,0,-10000,5,5,prune
260,0,-10000,5,5,prune
261,0,-10000,5,4,prune
262,0,4,5,5,prune
263,0,4,5,5,prune
264,0,4,5,5,prune
265,0,4,5,5,prune
266,0,4,5,5,prune
267,0,4,5,4,prune
268,0,4,5,5,prune
269,0,4,5,5,prune
270,0,4,5,4,prune
271,0,4,5,4,prune
272,0,4,5,4,prune
273,0,4,5,5,prune
274,0,4,5,5,prune
275,0,4,5,4,prune
276,0,4,5,4,prune
277,0,4,5,4,prune
278,0,4,5,4,prune
279,0,4,5,5,prune
280,0,4,5,4,prune
281,0,4,5,4,prune
281,1,-5,10000,-5
283,0,-10000,5,-210
284,0,-210,5,5
285,0,-210,5,5,prune
286,0,-210,5,-55,prune
287,0,-55,5,5,prune
288,0,-55,5,-1,prune
289,0,-1,5,5,prune
290,0,-1,5,0,prune
291,0,0,5,1,prune
292,0,1,5,2,prune
293,0,2,5,5,prune
294,0,2,5,5,prune
295,0,2,5,5,prune
296,0,2,5,2,prune
297,0,2,5,5,prune
298,0,2,5,2,prune
299,0,2,5,2,prune
300,0,2,5,2,prune
301,0,2,5,2,prune
302,0,2,5,2,prune
303,0,2,5,2,prune
304,0,2,5,2,prune
305,0,2,5,2,prune
306,0,2,5,2,prune
307,0,2,5,2,prune
308,0,2,5,2,prune
309,0,2,5,2,prune
309,1,-5,10000,-5
311,0,-10000,5,5
312,0,-10000,5,5,prune
313,0,-10000,5,-56,prune
