2,0,-10000,10000,197
3,0,197,10000,197
4,0,197,10000,197
5,0,197,10000,197
6,0,197,10000,197
7,0,197,10000,197
8,0,197,10000,197
9,0,197,10000,197
10,0,197,10000,197
11,0,197,10000,197
12,0,197,10000,197
13,0,197,10000,197
14,0,197,10000,197
15,0,197,10000,197
16,0,197,10000,197
17,0,197,10000,197
18,0,197,10000,197
19,0,197,10000,197
20,0,197,10000,197
21,0,197,10000,197
22,0,197,10000,197
23,0,197,10000,197
24,0,197,10000,197
25,0,197,10000,197
26,0,197,10000,197
27,0,197,10000,197
28,0,197,10000,197
29,0,197,10000,197
30,0,197,10000,197
30,1,-10000,10000,-197
32,0,-10000,197,197
33,0,-10000,197,0,prune
34,0,0,197,15,prune
35,0,15,197,15,prune
36,0,15,197,15,prune
37,0,15,197,15,prune
38,0,15,197,15,prune
39,0,15,197,30,prune
40,0,30,197,30,prune
41,0,30,197,30,prune
42,0,30,197,30,prune
43,0,30,197,30,prune
44,0,30,197,30,prune
45,0,30,197,30,prune
46,0,30,197,43,prune
47,0,43,197,43,prune
48,0,43,197,43,prune
49,0,43,197,43,prune
50,0,43,197,43,prune
51,0,43,197,43,prune
52,0,43,197,43,prune
53,0,43,197,43,prune
54,0,43,197,43,prune
55,0,43,197,43,prune
56,0,43,197,43,prune
57,0,43,197,43,prune
58,0,43,197,43,prune
59,0,43,197,43,prune
60,0,43,197,43,prune
60,1,-197,10000,-197
62,0,-10000,197,-162
63,0,-162,197,55
64,0,55,197,70
65,0,70,197,83
66,0,83,197,83
67,0,83,197,83
68,0,83,197,83
69,0,83,197,83
70,0,83,197,83
71,0,83,197,83
72,0,83,197,83
73,0,83,197,83
74,0,83,197,83
75,0,83,197,83
76,0,83,197,83
77,0,83,197,83
78,0,83,197,83
79,0,83,197,83
80,0,83,197,83
81,0,83,197,83
82,0,83,197,83
83,0,83,197,83
84,0,83,197,83
85,0,83,197,83
86,0,83,197,83
87,0,83,197,83
88,0,83,197,83
89,0,83,197,83
89,1,-197,10000,-83
91,0,-10000,83,-198
92,0,-198,83,19
93,0,19,83,34
94,0,34,83,34
95,0,34,83,34
96,0,34,83,34
97,0,34,83,34
98,0,34,83,34
99,0,34,83,34
100,0,34,83,34
101,0,34,83,34
102,0,34,83,34
103,0,34,83,34
104,0,34,83,34
105,0,34,83,34
106,0,34,83,34
107,0,34,83,34
108,0,34,83,34
109,0,34,83,34
110,0,34,83,34
111,0,34,83,34
112,0,34,83,34
113,0,34,83,34
114,0,34,83,34
115,0,34,83,34
116,0,34,83,34
117,0,34,83,34
118,0,34,83,34
118,1,-83,10000,-34
120,0,-10000,34,-199
121,0,-199,34,18
122,0,18,34,33
123,0,33,34,33
124,0,33,34,33
125,0,33,34,33
126,0,33,34,33
127,0,33,34,33
128,0,33,34,33
129,0,33,34,33
130,0,33,34,33
131,0,33,34,33
132,0,33,34,33
133,0,33,34,33
134,0,33,34,33
135,0,33,34,33
136,0,33,34,33
137,0,33,34,33
138,0,33,34,33
139,0,33,34,33
140,0,33,34,33
141,0,33,34,33
142,0,33,34,33
143,0,33,34,33
144,0,33,34,33
145,0,33,34,33
146,0,33,34,33
147,0,33,34,33
147,1,-34,10000,-33
149,0,-10000,33,-183
150,0,-183,33,33
151,0,-183,33,33,prune
152,0,-183,33,-40,prune
153,0,-40,33,14,prune
154,0,14,33,14,prune
155,0,14,33,14,prune
156,0,14,33,33,prune
157,0,14,33,14,prune
158,0,14,33,15,prune
159,0,15,33,16,prune
160,0,16,33,16,prune
161,0,16,33,16,prune
162,0,16,33,33,prune
163,0,16,33,16,prune
164,0,16,33,16,prune
165,0,16,33,16,prune
166,0,16,33,16,prune
167,0,16,33,16,prune
168,0,16,33,16,prune
169,0,16,33,16,prune
170,0,16,33,16,prune
171,0,16,33,16,prune
172,0,16,33,16,prune
173,0,16,33,16,prune
174,0,16,33,33,prune
175,0,16,33,16,prune
176,0,16,33,16,prune
176,1,-33,10000,-33
178,0,-10000,33,33
179,0,-10000,33,-185,prune
180,0,-185,33,32,prune
181,0,32,33,33,prune
182,0,32,33,33,prune
183,0,32,33,32,prune
184,0,32,33,32,prune
185,0,32,33,33,prune
186,0,32,33,32,prune
187,0,32,33,33,prune
188,0,32,33,33,prune
189,0,32,33,32,prune
190,0,32,33,32,prune
191,0,32,33,32,prune
192,0,32,33,32,prune
193,0,32,33,32,prune
194,0,32,33,32,prune
195,0,32,33,32,prune
196,0,32,33,32,prune
197,0,32,33,32,prune
198,0,32,33,32,prune
199,0,32,33,32,prune
200,0,32,33,32,prune
201,0,32,33,32,prune
202,0,32,33,32,prune
203,0,32,33,32,prune
204,0,32,33,32,prune
205,0,32,33,32,prune
205,1,-33,10000,-33
207,0,-10000,33,-245
208,0,-245,33,-245
209,0,-245,33,5
210,0,5,33,5
211,0,5,33,5
212,0,5,33,5
213,0,5,33,5
214,0,5,33,5
215,0,5,33,5
216,0,5,33,5
217,0,5,33,5
218,0,5,33,5
219,0,5,33,5
220,0,5,33,5
221,0,5,33,5
222,0,5,33,5
223,0,5,33,5
224,0,5,33,5
225,0,5,33,5
226,0,5,33,5
227,0,5,33,5
228,0,5,33,5
229,0,5,33,5
230,0,5,33,5
231,0,5,33,5
232,0,5,33,5
233,0,5,33,5
234,0,5,33,5
234,1,-33,10000,-5
236,0,-10000,5,5
237,0,-10000,5,-245,prune
238,0,-245,5,-13,prune
239,0,-13,5,-13,prune
240,0,-13,5,-13,prune
241,0,-13,5,-13,prune
242,0,-13,5,-13,prune
243,0,-13,5,-13,prune
244,0,-13,5,-13,prune
245,0,-13,5,-13,prune
246,0,-13,5,-13,prune
247,0,-13,5,-13,prune
248,0,-13,5,-13,prune
249,0,-13,5,-13,prune
250,0,-13,5,-13,prune
251,0,-13,5,-13,prune
252,0,-13,5,-13,prune
253,0,-13,5,-13,prune
254,0,-13,5,-13,prune
255,0,-13,5,-13,prune
256,0,-13,5,-13,prune
257,0,-13,5,-13,prune
258,0,-13,5,-13,prune
259,0,-13,5,-13,prune
260,0,-13,5,-13,prune
261,0,-13,5,-13,prune
262,0,-13,5,-13,prune
263,0,-13,5,-13,prune
264,0,-13,5,-13,prune
264,1,-5,10000,-5
266,0,-10000,5,-192
267,0,-192,5,5
268,0,-192,5,-192,prune
269,0,-192,5,-49,prune
270,0,-49,5,5,prune
271,0,-49,5,5,prune
272,0,-49,5,5,prune
273,0,-49,5,5,prune
274,0,-49,5,5,prune
275,0,-49,5,5,prune
276,0,-49,5,0,prune
277,0,0,5,0,prune
278,0,0,5,0,prune
279,0,0,5,5,prune
280,0,0,5,0,prune
281,0,0,5,0,prune
282,0,0,5,3,prune
283,0,3,5,3,prune
284,0,3,5,3,prune
285,0,3,5,5,prune
286,0,3,5,5,prune
287,0,3,5,3,prune
288,0,3,5,3,prune
289,0,3,5,3,prune
290,0,3,5,3,prune
291,0,3,5,3,prune
292,0,3,5,3,prune
293,0,3,5,5,prune
293,1,-5,10000,-5
295,0,-10000,5,-195
296,0,-195,5,5
297,0,-195,5,5,prune
298,0,-195,5,-54,prune
299,0,-54,5,5,prune
300,0,-54,5,5,prune
301,0,-54,5,5,prune
302,0,-54,5,2,prune
303,0,2,5,3,prune
304,0,3,5,4,prune
305,0,4,5,4,prune
306,0,4,5,4,prune
307,0,4,5,4,prune
308,0,4,5,4,prune
309,0,4,5,4,prune
310,0,4,5,4,prune
311,0,4,5,4,prune
312,0,4,5,4,prune
313,0,4,5,4,prune
314,0,4,5,4,prune
315,0,4,5,4,prune
316,0,4,5,4,prune
317,0,4,5,4,prune
318,0,4,5,4,prune
319,0,4,5,5,prune
320,0,4,5,4,prune
321,0,4,5,4,prune
322,0,4,5,4,prune
322,1,-5,10000,-5
324,0,-10000,5,-191
325,0,-191,5,5
326,0,-191,5,5,prune
327,0,-191,5,-48,prune
328,0,-48,5,5,prune
329,0,-48,5,5,prune
330,0,-48,5,5,prune
331,0,-48,5,5,prune
332,0,-48,5,5,prune
333,0,-48,5,5,prune
334,0,-48,5,1,prune
335,0,1,5,5,prune
336,0,1,5,4,prune
337,0,4,5,5,prune
338,0,4,5,5,prune
339,0,4,5,4,prune
340,0,4,5,5,prune
341,0,4,5,4,prune
342,0,4,5,4,prune
343,0,4,5,4,prune
344,0,4,5,4,prune
345,0,4,5,4,prune
346,0,4,5,4,prune
347,0,4,5,4,prune
348,0,4,5,4,prune
349,0,4,5,4,prune
350,0,4,5,4,prune
351,0,4,5,4,prune
351,1,-5,10000,-5
353,0,-10000,5,-193
354,0,-193,5,5
355,0,-193,5,5,prune
356,0,-193,5,5,prune
357,0,-193,5,-193,prune
358,0,-193,5,5,prune
359,0,-193,5,5,prune
360,0,-193,5,5,prune
361,0,-193,5,5,prune
362,0,-193,5,4,prune
363,0,4,5,4,prune
364,0,4,5,4,prune
365,0,4,5,5,prune
366,0,4,5,5,prune
367,0,4,5,4,prune
368,0,4,5,4,prune
369,0,4,5,4,prune
370,0,4,5,4,prune
371,0,4,5,4,prune
372,0,4,5,4,prune
373,0,4,5,4,prune
374,0,4,5,4,prune
375,0,4,5,4,prune
376,0,4,5,4,prune
377,0,4,5,4,prune
378,0,4,5,5,prune
379,0,4,5,4,prune
379,1,-5,10000,-5
381,0,-10000,5,-198
382,0,-198,5,-198
383,0,-198,5,5
384,0,-198,5,-198,prune
385,0,-198,5,-55,prune
386,0,-55,5,5,prune
387,0,-55,5,5,prune
388,0,-55,5,5,prune
389,0,-55,5,0,prune
390,0,0,5,1,prune
391,0,1,5,1,prune
392,0,1,5,1,prune
393,0,1,5,1,prune
394,0,1,5,1,prune
395,0,1,5,1,prune
396,0,1,5,1,prune
397,0,1,5,1,prune
398,0,1,5,1,prune
399,0,1,5,1,prune
400,0,1,5,1,prune
401,0,1,5,1,prune
402,0,1,5,1,prune
403,0,1,5,1,prune
404,0,1,5,1,prune
405,0,1,5,1,prune
406,0,1,5,1,prune
407,0,1,5,1,prune
408,0,1,5,1,prune
408,1,-5,10000,-5
410,0,-10000,5,-199
411,0,-199,5,5
412,0,-199,5,5,prune
413,0,-199,5,-56,prune
414,0,-56,5,5,prune
415,0,-56,5,5,prune
416,0,-56,5,5,prune
417,0,-56,5,-1,prune
418,0,-1,5,0,prune
419,0,0,5,0,prune
420,0,0,5,0,prune
421,0,0,5,0,prune
422,0,0,5,0,prune
423,0,0,5,0,prune
424,0,0,5,0,prune
425,0,0,5,0,prune
426,0,0,5,0,prune
427,0,0,5,0,prune
428,0,0,5,0,prune
429,0,0,5,0,prune
430,0,0,5,0,prune
431,0,0,5,0,prune
432,0,0,5,0,prune
433,0,0,5,0,prune
434,0,0,5,0,prune
435,0,0,5,0,prune
436,0,0,5,0,prune
437,0,0,5,0,prune
437,1,-5,10000,-5
439,0,-10000,5,-197
440,0,-197,5,5
441,0,-197,5,5,prune
442,0,-197,5,-54,prune
443,0,-54,5,5,prune
444,0,-54,5,5,prune
445,0,-54,5,5,prune
446,0,-54,5,1,prune
447,0,1,5,2,prune
448,0,2,5,2,prune
449,0,2,5,2,prune
450,0,2,5,2,prune
451,0,2,5,2,prune
452,0,2,5,2,prune
453,0,2,5,2,prune
454,0,2,5,2,prune
455,0,2,5,2,prune
456,0,2,5,2,prune
457,0,2,5,2,prune
458,0,2,5,2,prune
459,0,2,5,2,prune
460,0,2,5,2,prune
461,0,2,5,2,prune
462,0,2,5,2,prune
463,0,2,5,2,prune
464,0,2,5,2,prune
465,0,2,5,2,prune
466,0,2,5,2,prune
466,1,-5,10000,-5
468,0,-10000,5,5
469,0,-10000,5,5,prune
470,0,-10000,5,0,prune
471,0,0,5,5,prune
472,0,0,5,5,prune
473,0,0,5,5,prune
474,0,0,5,5,prune
475,0,0,5,0,prune
476,0,0,5,0,prune
477,0,0,5,0,prune
478,0,0,5,0,prune
479,0,0,5,0,prune
480,0,0,5,0,prune
481,0,0,5,0,prune
482,0,0,5,0,prune
483,0,0,5,0,prune
484,0,0,5,0,prune
485,0,0,5,0,prune
486,0,0,5,0,prune
487,0,0,5,0,prune
488,0,0,5,0,prune
489,0,0,5,0,prune
490,0,0,5,0,prune
491,0,0,5,0,prune
492,0,0,5,0,prune
493,0,0,5,0,prune
494,0,0,5,0,prune
495,0,0,5,0,prune
495,1,-5,10000,-5
497,0,-10000,5,-227
498,0,-227,5,5
499,0,-227,5,-5,prune
500,0,-5,5,-5,prune
501,0,-5,5,5,prune
502,0,-5,5,0,prune
503,0,0,5,0,prune
504,0,0,5,0,prune
505,0,0,5,0,prune
506,0,0,5,0,prune
507,0,0,5,0,prune
508,0,0,5,0,prune
509,0,0,5,0,prune
510,0,0,5,0,prune
511,0,0,5,0,prune
512,0,0,5,0,prune
513,0,0,5,0,prune
514,0,0,5,0,prune
515,0,0,5,0,prune
516,0,0,5,0,prune
517,0,0,5,0,prune
518,0,0,5,0,prune
519,0,0,5,0,prune
520,0,0,5,0,prune
521,0,0,5,0,prune
522,0,0,5,0,prune
523,0,0,5,0,prune
524,0,0,5,0,prune
524,1,-5,10000,-5
526,0,-10000,5,-222
527,0,-222,5,5
528,0,-222,5,-5,prune
529,0,-5,5,-5,prune
530,0,-5,5,5,prune
531,0,-5,5,0,prune
532,0,0,5,0,prune
533,0,0,5,0,prune
534,0,0,5,0,prune
535,0,0,5,0,prune
536,0,0,5,0,prune
537,0,0,5,0,prune
538,0,0,5,0,prune
539,0,0,5,0,prune
540,0,0,5,0,prune
541,0,0,5,0,prune
542,0,0,5,0,prune
543,0,0,5,0,prune
544,0,0,5,0,prune
545,0,0,5,0,prune
546,0,0,5,0,prune
547,0,0,5,0,prune
548,0,0,5,0,prune
549,0,0,5,0,prune
550,0,0,5,0,prune
551,0,0,5,0,prune
552,0,0,5,0,prune
553,0,0,5,0,prune
553,1,-5,10000,-5
555,0,-10000,5,-217
556,0,-217,5,5
557,0,-217,5,0,prune
558,0,0,5,0,prune
559,0,0,5,0,prune
560,0,0,5,5,prune
